sourceId,extent,sourceOriginName,boundingBox,sizeInBytes,bestFitIndex,format,downloadURL,previewGraphicURL,prettyFileSize,datasets,title,sourceOriginId,lastUpdated,dateCreated,metaUrl,sourceName,publicationDate
581d2363e4b08da350d569ae,1 x 1 degree,gda,"{minY:61.99666666667,minX:-164.0033333333,maxY:63.00333333334,maxX:-162.9966666666}",6345693,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n63w164.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn63w164_2_thumb.jpg,6.05 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n63w164 2 arc-second 2013 1 x 1 degree ArcGrid,6026513,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2363e4b08da350d569ae,ScienceBase,2013-01-01
581d2364e4b08da350d569c4,1 x 1 degree,gda,"{minY:62.99666666667,minX:-136.0033333333,maxY:64.00333333334,maxX:-134.9966666666}",9856093,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n64w136.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn64w136_2_thumb.jpg,9.40 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n64w136 2 arc-second 2013 1 x 1 degree ArcGrid,6026517,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2364e4b08da350d569c4,ScienceBase,2013-01-01
581d236de4b08da350d56aa4,1 x 1 degree,gda,"{minY:62.99666666667,minX:-141.0033333333,maxY:64.00333333334,maxX:-139.9966666666}",11362653,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n64w141.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn64w141_2_thumb.jpg,10.84 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n64w141 2 arc-second 2013 1 x 1 degree ArcGrid,6026522,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d236de4b08da350d56aa4,ScienceBase,2013-01-01
581d2376e4b08da350d56ba2,1 x 1 degree,gda,"{minY:63.99666666667,minX:-164.0033333333,maxY:65.00333333334,maxX:-162.9966666666}",5539182,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n65w164.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn65w164_2_thumb.jpg,5.28 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n65w164 2 arc-second 2013 1 x 1 degree ArcGrid,6026576,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2376e4b08da350d56ba2,ScienceBase,2013-01-01
581d2381e4b08da350d56c77,1 x 1 degree,gda,"{minY:64.99666666667,minX:-145.0033333333,maxY:66.00333333334,maxX:-143.9966666666}",10140139,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n66w145.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn66w145_2_thumb.jpg,9.67 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n66w145 2 arc-second 2013 1 x 1 degree ArcGrid,6026588,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2381e4b08da350d56c77,ScienceBase,2013-01-01
581d2385e4b08da350d56cd4,1 x 1 degree,gda,"{minY:65.99666666667,minX:-143.0033333333,maxY:67.00333333334,maxX:-141.9966666666}",10570703,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n67w143.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn67w143_2_thumb.jpg,10.08 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n67w143 2 arc-second 2013 1 x 1 degree ArcGrid,6026618,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2385e4b08da350d56cd4,ScienceBase,2013-01-01
581d2385e4b08da350d56ce7,1 x 1 degree,gda,"{minY:65.99666666667,minX:-145.0033333333,maxY:67.00333333334,maxX:-143.9966666666}",3690521,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n67w145.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn67w145_2_thumb.jpg,3.52 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n67w145 2 arc-second 2013 1 x 1 degree ArcGrid,6026620,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2385e4b08da350d56ce7,ScienceBase,2013-01-01
581d2386e4b08da350d56d1c,1 x 1 degree,gda,"{minY:65.99666666667,minX:-165.0033333333,maxY:67.00333333334,maxX:-163.9966666666}",6114809,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n67w165.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn67w165_2_thumb.jpg,5.83 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n67w165 2 arc-second 2013 1 x 1 degree ArcGrid,6026640,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2386e4b08da350d56d1c,ScienceBase,2013-01-01
581d2387e4b08da350d56d41,1 x 1 degree,gda,"{minY:66.99666666667,minX:-139.0033333333,maxY:68.00333333334,maxX:-137.9966666666}",8031286,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n68w139.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn68w139_2_thumb.jpg,7.66 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n68w139 2 arc-second 2013 1 x 1 degree ArcGrid,6026645,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2387e4b08da350d56d41,ScienceBase,2013-01-01
581d2388e4b08da350d56d7c,1 x 1 degree,gda,"{minY:66.99666666667,minX:-160.0033333333,maxY:68.00333333334,maxX:-158.9966666666}",11700796,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n68w160.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn68w160_2_thumb.jpg,11.16 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n68w160 2 arc-second 2013 1 x 1 degree ArcGrid,6026666,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2388e4b08da350d56d7c,ScienceBase,2013-01-01
581d2391e4b08da350d56e52,1 x 1 degree,gda,"{minY:67.99666666667,minX:-160.0033333333,maxY:69.00333333334,maxX:-158.9966666666}",11187323,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n69w160.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn69w160_2_thumb.jpg,10.67 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n69w160 2 arc-second 2013 1 x 1 degree ArcGrid,6026695,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2391e4b08da350d56e52,ScienceBase,2013-01-01
581d2392e4b08da350d56e66,1 x 1 degree,gda,"{minY:67.99666666667,minX:-164.0033333333,maxY:69.00333333334,maxX:-162.9966666666}",11479190,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n69w164.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn69w164_2_thumb.jpg,10.95 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n69w164 2 arc-second 2013 1 x 1 degree ArcGrid,6026699,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2392e4b08da350d56e66,ScienceBase,2013-01-01
581d2392e4b08da350d56e80,1 x 1 degree,gda,"{minY:67.99666666667,minX:-168.0033333333,maxY:69.00333333334,maxX:-166.9966666666}",194214,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n69w168.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn69w168_2_thumb.jpg,189.66 KB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n69w168 2 arc-second 2013 1 x 1 degree ArcGrid,6026703,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2392e4b08da350d56e80,ScienceBase,2013-01-01
581d2393e4b08da350d56e8e,1 x 1 degree,gda,"{minY:68.99666666667,minX:-139.0033333333,maxY:70.00333333334,maxX:-137.9966666666}",2093798,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n70w139.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn70w139_2_thumb.jpg,2.00 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n70w139 2 arc-second 2013 1 x 1 degree ArcGrid,6026705,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2393e4b08da350d56e8e,ScienceBase,2013-01-01
581d2393e4b08da350d56ec2,1 x 1 degree,gda,"{minY:68.99666666667,minX:-160.0033333333,maxY:70.00333333334,maxX:-158.9966666666}",11325010,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n70w160.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn70w160_2_thumb.jpg,10.80 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n70w160 2 arc-second 2013 1 x 1 degree ArcGrid,6026726,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2393e4b08da350d56ec2,ScienceBase,2013-01-01
581d2395e4b08da350d56f42,1 x 1 degree,gda,"{minY:69.99666666667,minX:-159.0033333333,maxY:71.00333333334,maxX:-157.9966666666}",8153730,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n71w159.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn71w159_2_thumb.jpg,7.78 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n71w159 2 arc-second 2013 1 x 1 degree ArcGrid,6026748,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2395e4b08da350d56f42,ScienceBase,2013-01-01
581d2395e4b08da350d56f4b,1 x 1 degree,gda,"{minY:69.99666666667,minX:-160.0033333333,maxY:71.00333333334,maxX:-158.9966666666}",7756639,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n71w160.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn71w160_2_thumb.jpg,7.40 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n71w160 2 arc-second 2013 1 x 1 degree ArcGrid,6026749,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2395e4b08da350d56f4b,ScienceBase,2013-01-01
581d2396e4b08da350d56f67,1 x 1 degree,gda,"{minY:69.99666666667,minX:-164.0033333333,maxY:71.00333333334,maxX:-162.9966666666}",193432,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n71w164.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn71w164_2_thumb.jpg,188.90 KB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n71w164 2 arc-second 2013 1 x 1 degree ArcGrid,6026753,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2396e4b08da350d56f67,ScienceBase,2013-01-01
581d2304e4b08da350d55d53,1 x 1 degree,gda,"{minY:55.996666666495,minX:-136.003333333266,maxY:57.003333333967,maxX:-134.996666665794}",1768196,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/USGS_NED_2_n57w136_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/USGS_NED_2_n57w136_ArcGrid_thumb.jpg,1.69 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED 2 arc-second n57w136 1 x 1 degree ArcGrid 2016,8141886,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2304e4b08da350d55d53,ScienceBase,2016-06-08
581d2304e4b08da350d55d66,1 x 1 degree,gda,"{minY:56.996666666295,minX:-137.003333333966,maxY:58.003333333767,maxX:-135.996666666494}",1820393,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/USGS_NED_2_n58w137_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/USGS_NED_2_n58w137_ArcGrid_thumb.jpg,1.74 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED 2 arc-second n58w137 1 x 1 degree ArcGrid 2016,8141889,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2304e4b08da350d55d66,ScienceBase,2016-06-08
581d2306e4b08da350d55da9,1 x 1 degree,gda,"{minY:58.996666665896,minX:-141.003333333166,maxY:60.003333333368,maxX:-139.996666665694}",3120114,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/USGS_NED_2_n60w141_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/USGS_NED_2_n60w141_ArcGrid_thumb.jpg,2.98 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED 2 arc-second n60w141 1 x 1 degree ArcGrid 2016,8027827,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2306e4b08da350d55da9,ScienceBase,2016-03-31
581d2307e4b08da350d55dd1,1 x 1 degree,gda,"{minY:59.996666665696,minX:-142.003333333866,maxY:61.003333333168,maxX:-140.996666666394}",10890156,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/USGS_NED_2_n61w142_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/USGS_NED_2_n61w142_ArcGrid_thumb.jpg,10.39 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED 2 arc-second n61w142 1 x 1 degree ArcGrid 2016,8027838,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2307e4b08da350d55dd1,ScienceBase,2016-03-31
581d2310e4b08da350d55f2c,1 x 1 degree,gda,"{minY:61.996666666195,minX:-143.003333333666,maxY:63.003333333667,maxX:-141.996666666194}",10949562,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/USGS_NED_2_n63w143_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/USGS_NED_2_n63w143_ArcGrid_thumb.jpg,10.44 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED 2 arc-second n63w143 1 x 1 degree ArcGrid 2015,7479194,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2310e4b08da350d55f2c,ScienceBase,2015-08-25
581d2312e4b08da350d55f56,1 x 1 degree,gda,"{minY:62.9966666665344,minX:-150.003333333166,maxY:64.0033333334675,maxX:-148.996666666233}",11240187,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/USGS_NED_2_n64w150_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/USGS_NED_2_n64w150_ArcGrid_thumb.jpg,10.72 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED 2 arc-second n64w150 1 x 1 degree ArcGrid 2016,8529153,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2312e4b08da350d55f56,ScienceBase,2016-09-30
581d2326e4b08da350d56182,1 x 1 degree,gda,"{minY:67.9966666664345,minX:-150.003333333166,maxY:69.0033333333676,maxX:-148.996666666233}",11035428,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/USGS_NED_2_n69w150_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/USGS_NED_2_n69w150_ArcGrid_thumb.jpg,10.52 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED 2 arc-second n69w150 1 x 1 degree ArcGrid 2016,8503768,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2326e4b08da350d56182,ScienceBase,2016-09-06
581d2327e4b08da350d561c6,1 x 1 degree,gda,"{minY:67.9966666664345,minX:-159.003333333166,maxY:69.0033333333676,maxX:-157.996666666233}",10986321,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/USGS_NED_2_n69w159_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/USGS_NED_2_n69w159_ArcGrid_thumb.jpg,10.48 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED 2 arc-second n69w159 1 x 1 degree ArcGrid 2016,8506045,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2327e4b08da350d561c6,ScienceBase,2016-08-25
581d2328e4b08da350d561d8,1 x 1 degree,gda,"{minY:68.9966666662346,minX:-149.003333333366,maxY:70.0033333331677,maxX:-147.996666666433}",10700020,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/USGS_NED_2_n70w149_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/USGS_NED_2_n70w149_ArcGrid_thumb.jpg,10.20 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED 2 arc-second n70w149 1 x 1 degree ArcGrid 2016,8334207,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2328e4b08da350d561d8,ScienceBase,2016-08-16
581d2329e4b08da350d56219,1 x 1 degree,gda,"{minY:68.9966666662346,minX:-157.003333333566,maxY:70.0033333331677,maxX:-155.996666666633}",11137745,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/USGS_NED_2_n70w157_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/USGS_NED_2_n70w157_ArcGrid_thumb.jpg,10.62 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED 2 arc-second n70w157 1 x 1 degree ArcGrid 2016,8506036,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2329e4b08da350d56219,ScienceBase,2016-08-25
581d2337e4b08da350d56364,1 x 1 degree,gda,"{minY:53.99666666667,minX:-160.0033333333,maxY:55.00333333334,maxX:-158.9966666666}",418350,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n55w160.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn55w160_2_thumb.jpg,408.54 KB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n55w160 2 arc-second 2013 1 x 1 degree ArcGrid,6026283,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2337e4b08da350d56364,ScienceBase,2013-01-01
581d2339e4b08da350d5638d,1 x 1 degree,gda,"{minY:53.99666666667,minX:-165.0033333333,maxY:55.00333333334,maxX:-163.9966666666}",3927717,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n55w165.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn55w165_2_thumb.jpg,3.75 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n55w165 2 arc-second 2013 1 x 1 degree ArcGrid,6026288,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2339e4b08da350d5638d,ScienceBase,2013-01-01
581d233ce4b08da350d56414,1 x 1 degree,gda,"{minY:55.99666666667,minX:-130.0033333333,maxY:57.00333333334,maxX:-128.9966666666}",11079699,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n57w130.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn57w130_2_thumb.jpg,10.57 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n57w130 2 arc-second 2013 1 x 1 degree ArcGrid,6026309,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d233ce4b08da350d56414,ScienceBase,2013-01-01
581d2344e4b08da350d56519,1 x 1 degree,gda,"{minY:56.99666666667,minX:-157.0033333333,maxY:58.00333333334,maxX:-155.9966666666}",7315942,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n58w157.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn58w157_2_thumb.jpg,6.98 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n58w157 2 arc-second 2013 1 x 1 degree ArcGrid,6026340,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2344e4b08da350d56519,ScienceBase,2013-01-01
581d2345e4b08da350d56532,1 x 1 degree,gda,"{minY:57.99666666667,minX:-128.0033333333,maxY:59.00333333334,maxX:-126.9966666666}",10957180,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n59w128.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn59w128_2_thumb.jpg,10.45 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n59w128 2 arc-second 2013 1 x 1 degree ArcGrid,6026345,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2345e4b08da350d56532,ScienceBase,2013-01-01
581d2346e4b08da350d56553,1 x 1 degree,gda,"{minY:57.99666666667,minX:-154.0033333333,maxY:59.00333333334,maxX:-152.9966666666}",3606101,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n59w154.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn59w154_2_thumb.jpg,3.44 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n59w154 2 arc-second 2013 1 x 1 degree ArcGrid,6026357,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2346e4b08da350d56553,ScienceBase,2013-01-01
581d2346e4b08da350d56566,1 x 1 degree,gda,"{minY:57.99666666667,minX:-157.0033333333,maxY:59.00333333334,maxX:-155.9966666666}",10138258,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n59w157.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn59w157_2_thumb.jpg,9.67 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n59w157 2 arc-second 2013 1 x 1 degree ArcGrid,6026360,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2346e4b08da350d56566,ScienceBase,2013-01-01
581d2346e4b08da350d5656f,1 x 1 degree,gda,"{minY:57.99666666667,minX:-158.0033333333,maxY:59.00333333334,maxX:-156.9966666666}",5717764,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n59w158.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn59w158_2_thumb.jpg,5.45 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n59w158 2 arc-second 2013 1 x 1 degree ArcGrid,6026361,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2346e4b08da350d5656f,ScienceBase,2013-01-01
581d2347e4b08da350d565a2,1 x 1 degree,gda,"{minY:57.99666666667,minX:-163.0033333333,maxY:59.00333333334,maxX:-161.9966666666}",273111,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n59w163.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn59w163_2_thumb.jpg,266.71 KB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n59w163 2 arc-second 2013 1 x 1 degree ArcGrid,6026366,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2347e4b08da350d565a2,ScienceBase,2013-01-01
581d235ee4b08da350d568cf,1 x 1 degree,gda,"{minY:60.99666666667,minX:-136.0033333333,maxY:62.00333333334,maxX:-134.9966666666}",10105904,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n62w136.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn62w136_2_thumb.jpg,9.64 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n62w136 2 arc-second 2013 1 x 1 degree ArcGrid,6026451,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d235ee4b08da350d568cf,ScienceBase,2013-01-01
581d2362e4b08da350d5694b,1 x 1 degree,gda,"{minY:61.99666666667,minX:-141.0033333333,maxY:63.00333333334,maxX:-139.9966666666}",10858393,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n63w141.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn63w141_2_thumb.jpg,10.36 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n63w141 2 arc-second 2013 1 x 1 degree ArcGrid,6026490,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2362e4b08da350d5694b,ScienceBase,2013-01-01
